# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-05-30 15:12:09 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11425500 SACRAMENTO R A VERONA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11425500
#            TS   parameter     statistic     Description
#         10812       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	10812_00060_00003	10812_00060_00003_cd
USGS	11425500	1996-02-07	65700	A
USGS	11425500	1996-02-08	64800	A
USGS	11425500	1996-02-09	63200	A
USGS	11425500	1996-02-10	61600	A
USGS	11425500	1996-02-11	59600	A
USGS	11425500	1996-02-12	58700	A
USGS	11425500	1996-02-13	58400	A
USGS	11425500	1996-02-14	58100	A
USGS	11425500	1996-02-15	57700	A
USGS	11425500	1996-02-16	57700	A
USGS	11425500	1996-02-17	58200	A
USGS	11425500	1996-02-18	59200	A
USGS	11425500	1996-02-19	60900	A
USGS	11425500	1996-02-20	63500	A
USGS	11425500	1996-02-21	65900	A
USGS	11425500	1996-02-22	68000	A
USGS	11425500	1996-02-23	68200	A
USGS	11425500	1996-02-24	67700	A
USGS	11425500	1996-02-25	66700	A
USGS	11425500	1996-02-26	65600	A
USGS	11425500	1996-02-27	64200	A
USGS	11425500	1996-02-28	62500	A
USGS	11425500	1996-02-29	61800	A
USGS	11425500	1996-03-01	61400	A
USGS	11425500	1996-03-02	61100	A
USGS	11425500	1996-03-03	60900	A
USGS	11425500	1996-03-04	60500	A
USGS	11425500	1996-03-05	60800	A
USGS	11425500	1996-03-06	60700	A
USGS	11425500	1996-03-07	60000	A
USGS	11425500	1996-03-08	59200	A
USGS	11425500	1996-03-09	58400	A
USGS	11425500	1996-03-10	57900	A
USGS	11425500	1996-03-11	57600	A
USGS	11425500	1996-03-12	58300	A
USGS	11425500	1996-03-13	59200	A
USGS	11425500	1996-03-14	58700	A
USGS	11425500	1996-03-15	58000	A
USGS	11425500	1996-03-16	57400	A
USGS	11425500	1996-03-17	56600	A
USGS	11425500	1996-03-18	54900	A
USGS	11425500	1996-03-19	52200	A
USGS	11425500	1996-03-20	49100	A
USGS	11425500	1996-03-21	45900	A
USGS	11425500	1996-03-22	42600	A
USGS	11425500	1996-03-23	39100	A
USGS	11425500	1996-03-24	35500	A
USGS	11425500	1996-03-25	33000	A
USGS	11425500	1996-03-26	30400	A
USGS	11425500	1996-03-27	28100	A
USGS	11425500	1996-03-28	26900	A
USGS	11425500	1996-03-29	26400	A
USGS	11425500	1996-03-30	26700	A
USGS	11425500	1996-03-31	26200	A
USGS	11425500	1996-04-01	26100	A
USGS	11425500	1996-04-02	32500	A
USGS	11425500	1996-04-03	38800	A
USGS	11425500	1996-04-04	38900	A
USGS	11425500	1996-04-05	36700	A
USGS	11425500	1996-04-06	34600	A
USGS	11425500	1996-04-07	32900	A
USGS	11425500	1996-04-08	31700	A
USGS	11425500	1996-04-09	30800	A
USGS	11425500	1996-04-10	29900	A
USGS	11425500	1996-04-11	29400	A
USGS	11425500	1996-04-12	29200	A
USGS	11425500	1996-04-13	28600	A
USGS	11425500	1996-04-14	28100	A
USGS	11425500	1996-04-15	27700	A
USGS	11425500	1996-04-16	27800	A
USGS	11425500	1996-04-17	30000	A
USGS	11425500	1996-04-18	32400	A
USGS	11425500	1996-04-19	34700	A
USGS	11425500	1996-04-20	34800	A
USGS	11425500	1996-04-21	32900	A
USGS	11425500	1996-04-22	30200	A
USGS	11425500	1996-04-23	28400	A
USGS	11425500	1996-04-24	27200	A
USGS	11425500	1996-04-25	25100	A
USGS	11425500	1996-04-26	23600	A
USGS	11425500	1996-04-27	23200	A
USGS	11425500	1996-04-28	22600	A
USGS	11425500	1996-04-29	22400	A
USGS	11425500	1996-04-30	22000	A
USGS	11425500	1996-05-01	21100	A
USGS	11425500	1996-05-02	20100	A
USGS	11425500	1996-05-03	20000	A
USGS	11425500	1996-05-04	20800	A
USGS	11425500	1996-05-05	20600	A
USGS	11425500	1996-05-06	20800	A:e
USGS	11425500	1996-05-07	18700	A:e
USGS	11425500	1996-05-08	16700	A:e
USGS	11425500	1996-05-09	15500	A:e
USGS	11425500	1996-05-10	14400	A:e
USGS	11425500	1996-05-11	13100	A:e
USGS	11425500	1996-05-12	12900	A:e
USGS	11425500	1996-05-13	13200	A:e
USGS	11425500	1996-05-14	13500	A:e
USGS	11425500	1996-05-15	13300	A:e
USGS	11425500	1996-05-16	14000	A:e
USGS	11425500	1996-05-17	26900	A:e
USGS	11425500	1996-05-18	48700	A:e
USGS	11425500	1996-05-19	56400	A:e
USGS	11425500	1996-05-20	62000	A:e
USGS	11425500	1996-05-21	59300	A
USGS	11425500	1996-05-22	57100	A
USGS	11425500	1996-05-23	55200	A
USGS	11425500	1996-05-24	56200	A
USGS	11425500	1996-05-25	55500	A
USGS	11425500	1996-05-26	50700	A
USGS	11425500	1996-05-27	44500	A
USGS	11425500	1996-05-28	38900	A
USGS	11425500	1996-05-29	35200	A
USGS	11425500	1996-05-30	32200	A
USGS	11425500	1996-05-31	30300	A
USGS	11425500	1996-06-01	28600	A
USGS	11425500	1996-06-02	26900	A
USGS	11425500	1996-06-03	26000	A
USGS	11425500	1996-06-04	25000	A
USGS	11425500	1996-06-05	23800	A
USGS	11425500	1996-06-06	23200	A
USGS	11425500	1996-06-07	22500	A
USGS	11425500	1996-06-08	21900	A
USGS	11425500	1996-06-09	21100	A
USGS	11425500	1996-06-10	20500	A
USGS	11425500	1996-06-11	19800	A
USGS	11425500	1996-06-12	19000	A
USGS	11425500	1996-06-13	18100	A
USGS	11425500	1996-06-14	17400	A
USGS	11425500	1996-06-15	16300	A
USGS	11425500	1996-06-16	15200	A
USGS	11425500	1996-06-17	15100	A
USGS	11425500	1996-06-18	14800	A
USGS	11425500	1996-06-19	14300	A
USGS	11425500	1996-06-20	13600	A
USGS	11425500	1996-06-21	13200	A
USGS	11425500	1996-06-22	12900	A
USGS	11425500	1996-06-23	13100	A
USGS	11425500	1996-06-24	13500	A
USGS	11425500	1996-06-25	13600	A
USGS	11425500	1996-06-26	13500	A
USGS	11425500	1996-06-27	13200	A
USGS	11425500	1996-06-28	13000	A
USGS	11425500	1996-06-29	13700	A
USGS	11425500	1996-06-30	15000	A
USGS	11425500	1996-07-01	16400	A
USGS	11425500	1996-07-02	17600	A
USGS	11425500	1996-07-03	17900	A
USGS	11425500	1996-07-04	18200	A
USGS	11425500	1996-07-05	18100	A
USGS	11425500	1996-07-06	17600	A
USGS	11425500	1996-07-07	17200	A
USGS	11425500	1996-07-08	17300	A
USGS	11425500	1996-07-09	17500	A
USGS	11425500	1996-07-10	17500	A
USGS	11425500	1996-07-11	17600	A
USGS	11425500	1996-07-12	17400	A
USGS	11425500	1996-07-13	17000	A
USGS	11425500	1996-07-14	17100	A
USGS	11425500	1996-07-15	17200	A
USGS	11425500	1996-07-16	16900	A
USGS	11425500	1996-07-17	16700	A
USGS	11425500	1996-07-18	16400	A
USGS	11425500	1996-07-19	16300	A
USGS	11425500	1996-07-20	16100	A
USGS	11425500	1996-07-21	15900	A
USGS	11425500	1996-07-22	16400	A
USGS	11425500	1996-07-23	16600	A
USGS	11425500	1996-07-24	16900	A
USGS	11425500	1996-07-25	17000	A
USGS	11425500	1996-07-26	16800	A
USGS	11425500	1996-07-27	16700	A
USGS	11425500	1996-07-28	16600	A
USGS	11425500	1996-07-29	16900	A
USGS	11425500	1996-07-30	17600	A
USGS	11425500	1996-07-31	17500	A
USGS	11425500	1996-08-01	17100	A
USGS	11425500	1996-08-02	16800	A
USGS	11425500	1996-08-03	16900	A
USGS	11425500	1996-08-04	17000	A
USGS	11425500	1996-08-05	17000	A
USGS	11425500	1996-08-06	16600	A
USGS	11425500	1996-08-07	16800	A
USGS	11425500	1996-08-08	17400	A
USGS	11425500	1996-08-09	17600	A
USGS	11425500	1996-08-10	17800	A
USGS	11425500	1996-08-11	18200	A
USGS	11425500	1996-08-12	18400	A
USGS	11425500	1996-08-13	18600	A
USGS	11425500	1996-08-14	19200	A
USGS	11425500	1996-08-15	18900	A
USGS	11425500	1996-08-16	18800	A
USGS	11425500	1996-08-17	18800	A
USGS	11425500	1996-08-18	17900	A
USGS	11425500	1996-08-19	17500	A
USGS	11425500	1996-08-20	17200	A
USGS	11425500	1996-08-21	17200	A
USGS	11425500	1996-08-22	17800	A
USGS	11425500	1996-08-23	18500	A
USGS	11425500	1996-08-24	18700	A
USGS	11425500	1996-08-25	18800	A
USGS	11425500	1996-08-26	18500	A
USGS	11425500	1996-08-27	18300	A
USGS	11425500	1996-08-28	18200	A
USGS	11425500	1996-08-29	18200	A
USGS	11425500	1996-08-30	17900	A
USGS	11425500	1996-08-31	17600	A
USGS	11425500	1996-09-01	17300	A
USGS	11425500	1996-09-02	17200	A
USGS	11425500	1996-09-03	17700	A
USGS	11425500	1996-09-04	18100	A
USGS	11425500	1996-09-05	18000	A
USGS	11425500	1996-09-06	17600	A
USGS	11425500	1996-09-07	17400	A
USGS	11425500	1996-09-08	16500	A
USGS	11425500	1996-09-09	16300	A
USGS	11425500	1996-09-10	16100	A
USGS	11425500	1996-09-11	16000	A
USGS	11425500	1996-09-12	15800	A
USGS	11425500	1996-09-13	15600	A
USGS	11425500	1996-09-14	15600	A
USGS	11425500	1996-09-15	15400	A
USGS	11425500	1996-09-16	15000	A
USGS	11425500	1996-09-17	15000	A
USGS	11425500	1996-09-18	14500	A
USGS	11425500	1996-09-19	13900	A
USGS	11425500	1996-09-20	13600	A
USGS	11425500	1996-09-21	13400	A
USGS	11425500	1996-09-22	13300	A
USGS	11425500	1996-09-23	12800	A
USGS	11425500	1996-09-24	12400	A
USGS	11425500	1996-09-25	12300	A
USGS	11425500	1996-09-26	12300	A
USGS	11425500	1996-09-27	11900	A
USGS	11425500	1996-09-28	11400	A
USGS	11425500	1996-09-29	11300	A
USGS	11425500	1996-09-30	11700	A
USGS	11425500	1996-10-01	11900	A
USGS	11425500	1996-10-02	11800	A
USGS	11425500	1996-10-03	11600	A
USGS	11425500	1996-10-04	11400	A
USGS	11425500	1996-10-05	11600	A
USGS	11425500	1996-10-06	11200	A
USGS	11425500	1996-10-07	10700	A
USGS	11425500	1996-10-08	10700	A
USGS	11425500	1996-10-09	10600	A
USGS	11425500	1996-10-10	10500	A
USGS	11425500	1996-10-11	10200	A
USGS	11425500	1996-10-12	9850	A
USGS	11425500	1996-10-13	9520	A
USGS	11425500	1996-10-14	9130	A
USGS	11425500	1996-10-15	8750	A
USGS	11425500	1996-10-16	8510	A
USGS	11425500	1996-10-17	8270	A
USGS	11425500	1996-10-18	8090	A
USGS	11425500	1996-10-19	8210	A
USGS	11425500	1996-10-20	8090	A
USGS	11425500	1996-10-21	8150	A
USGS	11425500	1996-10-22	8420	A
USGS	11425500	1996-10-23	8560	A
USGS	11425500	1996-10-24	8730	A
USGS	11425500	1996-10-25	8980	A
USGS	11425500	1996-10-26	8710	A
USGS	11425500	1996-10-27	8510	A
USGS	11425500	1996-10-28	8480	A
USGS	11425500	1996-10-29	8840	A
USGS	11425500	1996-10-30	9610	A
USGS	11425500	1996-10-31	10500	A
USGS	11425500	1996-11-01	10800	A
USGS	11425500	1996-11-02	10500	A
USGS	11425500	1996-11-03	10600	A
USGS	11425500	1996-11-04	10400	A
USGS	11425500	1996-11-05	10200	A
USGS	11425500	1996-11-06	9910	A
USGS	11425500	1996-11-07	9820	A
USGS	11425500	1996-11-08	9850	A
USGS	11425500	1996-11-09	9850	A
USGS	11425500	1996-11-10	9760	A
USGS	11425500	1996-11-11	9830	A
USGS	11425500	1996-11-12	9900	A
USGS	11425500	1996-11-13	9990	A
USGS	11425500	1996-11-14	9730	A
USGS	11425500	1996-11-15	9620	A
USGS	11425500	1996-11-16	9680	A
USGS	11425500	1996-11-17	10000	A
USGS	11425500	1996-11-18	10500	A
USGS	11425500	1996-11-19	11300	A
USGS	11425500	1996-11-20	11900	A
USGS	11425500	1996-11-21	13000	A
USGS	11425500	1996-11-22	14600	A
USGS	11425500	1996-11-23	14800	A
USGS	11425500	1996-11-24	16200	A
USGS	11425500	1996-11-25	16100	A
USGS	11425500	1996-11-26	14500	A
USGS	11425500	1996-11-27	13200	A
USGS	11425500	1996-11-28	12500	A
USGS	11425500	1996-11-29	12000	A
USGS	11425500	1996-11-30	11800	A
USGS	11425500	1996-12-01	11500	A
USGS	11425500	1996-12-02	11300	A
USGS	11425500	1996-12-03	11100	A
USGS	11425500	1996-12-04	11300	A
USGS	11425500	1996-12-05	12300	A
USGS	11425500	1996-12-06	19600	A
USGS	11425500	1996-12-07	25600	A
USGS	11425500	1996-12-08	25700	A
USGS	11425500	1996-12-09	25500	A
USGS	11425500	1996-12-10	31000	A
USGS	11425500	1996-12-11	41200	A
USGS	11425500	1996-12-12	49800	A
USGS	11425500	1996-12-13	60900	A
USGS	11425500	1996-12-14	63400	A
USGS	11425500	1996-12-15	63100	A
USGS	11425500	1996-12-16	62300	A
USGS	11425500	1996-12-17	60800	A
USGS	11425500	1996-12-18	58900	A
USGS	11425500	1996-12-19	57400	A
USGS	11425500	1996-12-20	55400	A
USGS	11425500	1996-12-21	52900	A
USGS	11425500	1996-12-22	53200	A
USGS	11425500	1996-12-23	54900	A
USGS	11425500	1996-12-24	54000	A
USGS	11425500	1996-12-25	50900	A
USGS	11425500	1996-12-26	46800	A
USGS	11425500	1996-12-27	48700	A
USGS	11425500	1996-12-28	61300	A
USGS	11425500	1996-12-29	67600	A
USGS	11425500	1996-12-30	70300	A
USGS	11425500	1996-12-31	73700	A
USGS	11425500	1997-01-01	79500	A
USGS	11425500	1997-01-02	94700	A
USGS	11425500	1997-01-03	95600	A
USGS	11425500	1997-01-04	95400	A
USGS	11425500	1997-01-05	86600	A
USGS	11425500	1997-01-06	80200	A
USGS	11425500	1997-01-07	78200	A
USGS	11425500	1997-01-08	76500	A
USGS	11425500	1997-01-09	74100	A
USGS	11425500	1997-01-10	72000	A
USGS	11425500	1997-01-11	70300	A
USGS	11425500	1997-01-12	68400	A
USGS	11425500	1997-01-13	66800	A
USGS	11425500	1997-01-14	65700	A
USGS	11425500	1997-01-15	65000	A
USGS	11425500	1997-01-16	64300	A
USGS	11425500	1997-01-17	63600	A
USGS	11425500	1997-01-18	62800	A
USGS	11425500	1997-01-19	62200	A
USGS	11425500	1997-01-20	61600	A
USGS	11425500	1997-01-21	61100	A
USGS	11425500	1997-01-22	62000	A
USGS	11425500	1997-01-23	67500	A
USGS	11425500	1997-01-24	68600	A
USGS	11425500	1997-01-25	69000	A
USGS	11425500	1997-01-26	70800	A
USGS	11425500	1997-01-27	71600	A
USGS	11425500	1997-01-28	71200	A
USGS	11425500	1997-01-29	71000	A
USGS	11425500	1997-01-30	70200	A
USGS	11425500	1997-01-31	69000	A
USGS	11425500	1997-02-01	68000	A
USGS	11425500	1997-02-02	67200	A
USGS	11425500	1997-02-03	66400	A
USGS	11425500	1997-02-04	65700	A
USGS	11425500	1997-02-05	64900	A
USGS	11425500	1997-02-06	64100	A
USGS	11425500	1997-02-07	63500	A
USGS	11425500	1997-02-08	62800	A
USGS	11425500	1997-02-09	62100	A
USGS	11425500	1997-02-10	61400	A
USGS	11425500	1997-02-11	60400	A
USGS	11425500	1997-02-12	59300	A
USGS	11425500	1997-02-13	57800	A
USGS	11425500	1997-02-14	54900	A
USGS	11425500	1997-02-15	50500	A
USGS	11425500	1997-02-16	45300	A
USGS	11425500	1997-02-17	40000	A
USGS	11425500	1997-02-18	36200	A
USGS	11425500	1997-02-19	34100	A
USGS	11425500	1997-02-20	32300	A
USGS	11425500	1997-02-21	31300	A
USGS	11425500	1997-02-22	31300	A
USGS	11425500	1997-02-23	30700	A
USGS	11425500	1997-02-24	29700	A
USGS	11425500	1997-02-25	29200	A
USGS	11425500	1997-02-26	29000	A
USGS	11425500	1997-02-27	28500	A
USGS	11425500	1997-02-28	28400	A
USGS	11425500	1997-03-01	28800	A
USGS	11425500	1997-03-02	28500	A
USGS	11425500	1997-03-03	28200	A
USGS	11425500	1997-03-04	27600	A
USGS	11425500	1997-03-05	25900	A
USGS	11425500	1997-03-06	23600	A
USGS	11425500	1997-03-07	21400	A
USGS	11425500	1997-03-08	19600	A
USGS	11425500	1997-03-09	18800	A
USGS	11425500	1997-03-10	18400	A
USGS	11425500	1997-03-11	17800	A
USGS	11425500	1997-03-12	17200	A
USGS	11425500	1997-03-13	16900	A
USGS	11425500	1997-03-14	16400	A
USGS	11425500	1997-03-15	15800	A
USGS	11425500	1997-03-16	15600	A
USGS	11425500	1997-03-17	16200	A
USGS	11425500	1997-03-18	17600	A
USGS	11425500	1997-03-19	18700	A
USGS	11425500	1997-03-20	17800	A
USGS	11425500	1997-03-21	17000	A
USGS	11425500	1997-03-22	17500	A
USGS	11425500	1997-03-23	17100	A
USGS	11425500	1997-03-24	17300	A
USGS	11425500	1997-03-25	16900	A
USGS	11425500	1997-03-26	16700	A
USGS	11425500	1997-03-27	16800	A
USGS	11425500	1997-03-28	15900	A
USGS	11425500	1997-03-29	15400	A
USGS	11425500	1997-03-30	14800	A
USGS	11425500	1997-03-31	14500	A
USGS	11425500	1997-04-01	13900	A
USGS	11425500	1997-04-02	14200	A
USGS	11425500	1997-04-03	14400	A
USGS	11425500	1997-04-04	13800	A
USGS	11425500	1997-04-05	13000	A
USGS	11425500	1997-04-06	12200	A
USGS	11425500	1997-04-07	11600	A
USGS	11425500	1997-04-08	11300	A
USGS	11425500	1997-04-09	11000	A
USGS	11425500	1997-04-10	10800	A
USGS	11425500	1997-04-11	10800	A
USGS	11425500	1997-04-12	10500	A
USGS	11425500	1997-04-13	10200	A
USGS	11425500	1997-04-14	9790	A
USGS	11425500	1997-04-15	9400	A
USGS	11425500	1997-04-16	9230	A
USGS	11425500	1997-04-17	8870	A
USGS	11425500	1997-04-18	8550	A
USGS	11425500	1997-04-19	8510	A
USGS	11425500	1997-04-20	9120	A
USGS	11425500	1997-04-21	11600	A
USGS	11425500	1997-04-22	12700	A
USGS	11425500	1997-04-23	12800	A
USGS	11425500	1997-04-24	12200	A
USGS	11425500	1997-04-25	11800	A
USGS	11425500	1997-04-26	11100	A
USGS	11425500	1997-04-27	9370	A
USGS	11425500	1997-04-28	8330	A
USGS	11425500	1997-04-29	8370	A
USGS	11425500	1997-04-30	8340	A
USGS	11425500	1997-05-01	8660	A
USGS	11425500	1997-05-02	8620	A
USGS	11425500	1997-05-03	8260	A
USGS	11425500	1997-05-04	8400	A
USGS	11425500	1997-05-05	8310	A
USGS	11425500	1997-05-06	7990	A
USGS	11425500	1997-05-07	7520	A
USGS	11425500	1997-05-08	7590	A
USGS	11425500	1997-05-09	7550	A
USGS	11425500	1997-05-10	7430	A
USGS	11425500	1997-05-11	7490	A
USGS	11425500	1997-05-12	7750	A
USGS	11425500	1997-05-13	8190	A
USGS	11425500	1997-05-14	8540	A
USGS	11425500	1997-05-15	8650	A
USGS	11425500	1997-05-16	8610	A
USGS	11425500	1997-05-17	8540	A
USGS	11425500	1997-05-18	8260	A
USGS	11425500	1997-05-19	8550	A
USGS	11425500	1997-05-20	8470	A
USGS	11425500	1997-05-21	8530	A
USGS	11425500	1997-05-22	8990	A
USGS	11425500	1997-05-23	9760	A
USGS	11425500	1997-05-24	10800	A
USGS	11425500	1997-05-25	11900	A
USGS	11425500	1997-05-26	13000	A
USGS	11425500	1997-05-27	13300	A
USGS	11425500	1997-05-28	13300	A
USGS	11425500	1997-05-29	12700	A
USGS	11425500	1997-05-30	12200	A
USGS	11425500	1997-05-31	11500	A
USGS	11425500	1997-06-01	11000	A
USGS	11425500	1997-06-02	10600	A
USGS	11425500	1997-06-03	10500	A
USGS	11425500	1997-06-04	10800	A
USGS	11425500	1997-06-05	11000	A
USGS	11425500	1997-06-06	12100	A
USGS	11425500	1997-06-07	12500	A
USGS	11425500	1997-06-08	11800	A
USGS	11425500	1997-06-09	11300	A
USGS	11425500	1997-06-10	10800	A
USGS	11425500	1997-06-11	11000	A
USGS	11425500	1997-06-12	11200	A
USGS	11425500	1997-06-13	11700	A
USGS	11425500	1997-06-14	12400	A
USGS	11425500	1997-06-15	13300	A
USGS	11425500	1997-06-16	14100	A
USGS	11425500	1997-06-17	15300	A
USGS	11425500	1997-06-18	15200	A
USGS	11425500	1997-06-19	14900	A
USGS	11425500	1997-06-20	14600	A
USGS	11425500	1997-06-21	14400	A
USGS	11425500	1997-06-22	14100	A
USGS	11425500	1997-06-23	13700	A
USGS	11425500	1997-06-24	13700	A
USGS	11425500	1997-06-25	13900	A
USGS	11425500	1997-06-26	13900	A
USGS	11425500	1997-06-27	14100	A
USGS	11425500	1997-06-28	14600	A
USGS	11425500	1997-06-29	15700	A
USGS	11425500	1997-06-30	17000	A
USGS	11425500	1997-07-01	17500	A
USGS	11425500	1997-07-02	17700	A
USGS	11425500	1997-07-03	17800	A
USGS	11425500	1997-07-04	18000	A
USGS	11425500	1997-07-05	18000	A
USGS	11425500	1997-07-06	17800	A
USGS	11425500	1997-07-07	17800	A
USGS	11425500	1997-07-08	17800	A
USGS	11425500	1997-07-09	17700	A
USGS	11425500	1997-07-10	17800	A
USGS	11425500	1997-07-11	18200	A
USGS	11425500	1997-07-12	18500	A
USGS	11425500	1997-07-13	18600	A
USGS	11425500	1997-07-14	18700	A
USGS	11425500	1997-07-15	18800	A
USGS	11425500	1997-07-16	18800	A
USGS	11425500	1997-07-17	18800	A
USGS	11425500	1997-07-18	19000	A
USGS	11425500	1997-07-19	19100	A
USGS	11425500	1997-07-20	19100	A
USGS	11425500	1997-07-21	19400	A
USGS	11425500	1997-07-22	19600	A
USGS	11425500	1997-07-23	19500	A
USGS	11425500	1997-07-24	19400	A
USGS	11425500	1997-07-25	19500	A
USGS	11425500	1997-07-26	19200	A
USGS	11425500	1997-07-27	19100	A
USGS	11425500	1997-07-28	19000	A
USGS	11425500	1997-07-29	18800	A
USGS	11425500	1997-07-30	18500	A
USGS	11425500	1997-07-31	18600	A
USGS	11425500	1997-08-01	18600	A
USGS	11425500	1997-08-02	18500	A
USGS	11425500	1997-08-03	18400	A
USGS	11425500	1997-08-04	18400	A
USGS	11425500	1997-08-05	18600	A
USGS	11425500	1997-08-06	19000	A
USGS	11425500	1997-08-07	19200	A
USGS	11425500	1997-08-08	19000	A
USGS	11425500	1997-08-09	18200	A
USGS	11425500	1997-08-10	17300	A
USGS	11425500	1997-08-11	16400	A
USGS	11425500	1997-08-12	15900	A
USGS	11425500	1997-08-13	15500	A
USGS	11425500	1997-08-14	15100	A
USGS	11425500	1997-08-15	14700	A
USGS	11425500	1997-08-16	14400	A
USGS	11425500	1997-08-17	14600	A
USGS	11425500	1997-08-18	14800	A
USGS	11425500	1997-08-19	14600	A
USGS	11425500	1997-08-20	14200	A
USGS	11425500	1997-08-21	14300	A
USGS	11425500	1997-08-22	15100	A
USGS	11425500	1997-08-23	15900	A
USGS	11425500	1997-08-24	16700	A
USGS	11425500	1997-08-25	17200	A
USGS	11425500	1997-08-26	17100	A
USGS	11425500	1997-08-27	16500	A
USGS	11425500	1997-08-28	15600	A
USGS	11425500	1997-08-29	14800	A
USGS	11425500	1997-08-30	14400	A
USGS	11425500	1997-08-31	14000	A
USGS	11425500	1997-09-01	13900	A
USGS	11425500	1997-09-02	13700	A
USGS	11425500	1997-09-03	13900	A
USGS	11425500	1997-09-04	14000	A
USGS	11425500	1997-09-05	14200	A
USGS	11425500	1997-09-06	14200	A
USGS	11425500	1997-09-07	13900	A
USGS	11425500	1997-09-08	13800	A
USGS	11425500	1997-09-09	13800	A
USGS	11425500	1997-09-10	13500	A
USGS	11425500	1997-09-11	12800	A
USGS	11425500	1997-09-12	12300	A
USGS	11425500	1997-09-13	12000	A
USGS	11425500	1997-09-14	11400	A
USGS	11425500	1997-09-15	11100	A
USGS	11425500	1997-09-16	11000	A
USGS	11425500	1997-09-17	11900	A
USGS	11425500	1997-09-18	12100	A
USGS	11425500	1997-09-19	11700	A
USGS	11425500	1997-09-20	11200	A
USGS	11425500	1997-09-21	10900	A
USGS	11425500	1997-09-22	10400	A
USGS	11425500	1997-09-23	9870	A
USGS	11425500	1997-09-24	9660	A
USGS	11425500	1997-09-25	9740	A
USGS	11425500	1997-09-26	10400	A
USGS	11425500	1997-09-27	10500	A
USGS	11425500	1997-09-28	10400	A
USGS	11425500	1997-09-29	11000	A
USGS	11425500	1997-09-30	11300	A
USGS	11425500	1997-10-01	11700	A
USGS	11425500	1997-10-02	12000	A
USGS	11425500	1997-10-03	12000	A
USGS	11425500	1997-10-04	11800	A
USGS	11425500	1997-10-05	11700	A
USGS	11425500	1997-10-06	11500	A
USGS	11425500	1997-10-07	11400	A
USGS	11425500	1997-10-08	10900	A
USGS	11425500	1997-10-09	10700	A
USGS	11425500	1997-10-10	10900	A
USGS	11425500	1997-10-11	11200	A
USGS	11425500	1997-10-12	11500	A
USGS	11425500	1997-10-13	11300	A
USGS	11425500	1997-10-14	10600	A
USGS	11425500	1997-10-15	9710	A
USGS	11425500	1997-10-16	9270	A
USGS	11425500	1997-10-17	9070	A
USGS	11425500	1997-10-18	8820	A
USGS	11425500	1997-10-19	8570	A
USGS	11425500	1997-10-20	8530	A
USGS	11425500	1997-10-21	8620	A
USGS	11425500	1997-10-22	8290	A
USGS	11425500	1997-10-23	8130	A
USGS	11425500	1997-10-24	7760	A
USGS	11425500	1997-10-25	7570	A
USGS	11425500	1997-10-26	7640	A
USGS	11425500	1997-10-27	8200	A
USGS	11425500	1997-10-28	8200	A
USGS	11425500	1997-10-29	8220	A
USGS	11425500	1997-10-30	8130	A
USGS	11425500	1997-10-31	8120	A
USGS	11425500	1997-11-01	8240	A
USGS	11425500	1997-11-02	8240	A
USGS	11425500	1997-11-03	8380	A
USGS	11425500	1997-11-04	8340	A
USGS	11425500	1997-11-05	8600	A
USGS	11425500	1997-11-06	8950	A
USGS	11425500	1997-11-07	9050	A
USGS	11425500	1997-11-08	8960	A
USGS	11425500	1997-11-09	8890	A
USGS	11425500	1997-11-10	9040	A
USGS	11425500	1997-11-11	9410	A
USGS	11425500	1997-11-12	9520	A
USGS	11425500	1997-11-13	9790	A
USGS	11425500	1997-11-14	10400	A
USGS	11425500	1997-11-15	11000	A
USGS	11425500	1997-11-16	11600	A
USGS	11425500	1997-11-17	12000	A
USGS	11425500	1997-11-18	12600	A
USGS	11425500	1997-11-19	13300	A
USGS	11425500	1997-11-20	13400	A
USGS	11425500	1997-11-21	14300	A
USGS	11425500	1997-11-22	14800	A
USGS	11425500	1997-11-23	13900	A
USGS	11425500	1997-11-24	13000	A
USGS	11425500	1997-11-25	12700	A
USGS	11425500	1997-11-26	13700	A
USGS	11425500	1997-11-27	17600	A
USGS	11425500	1997-11-28	23000	A
USGS	11425500	1997-11-29	22700	A
USGS	11425500	1997-11-30	19500	A
USGS	11425500	1997-12-01	21800	A
USGS	11425500	1997-12-02	26300	A
USGS	11425500	1997-12-03	22800	A
USGS	11425500	1997-12-04	19600	A
USGS	11425500	1997-12-05	17700	A
USGS	11425500	1997-12-06	16600	A
USGS	11425500	1997-12-07	16700	A
USGS	11425500	1997-12-08	21800	A
USGS	11425500	1997-12-09	26600	A
USGS	11425500	1997-12-10	26300	A
